-2.86	-1.67926
-2.88	-1.69305
-2.9	-1.70691
-2.92	-1.72085
-2.94	-1.73487
-2.96	-1.74895
-2.98	-1.76311
-3	-1.77735
-3.02	-1.79165
-3.04	-1.80603
-3.06	-1.82047
-3.08	-1.83499
-3.1	-1.84958
-3.12	-1.86424
-3.14	-1.87897
-3.16	-1.89377
-3.18	-1.90863
-3.2	-1.92356
-3.22	-1.93856
-3.24	-1.95363
-3.26	-1.96876
-3.28	-1.98396
-3.3	-1.99922
-3.32	-2.01455
-3.34	-2.02993
-3.36	-2.04538
-3.38	-2.06089
-3.4	-2.07647
-3.42	-2.0921
-3.44	-2.10779
-3.46	-2.12354
-3.48	-2.13934
-3.5	-2.1552
-3.52	-2.17112
-3.54	-2.18709
-3.56	-2.20311
-3.58	-2.21919
-3.6	-2.23531
-3.62	-2.25149
-3.64	-2.26771
-3.66	-2.28399
-3.68	-2.3003
-3.7	-2.31667
-3.72	-2.33307
-3.74	-2.34952
-3.76	-2.36602
-3.78	-2.38255
-3.8	-2.39912
-3.82	-2.41572
-3.84	-2.43237
-3.86	-2.44904
-3.88	-2.46575
-3.9	-2.48249
-3.92	-2.49926
-3.94	-2.51606
-3.96	-2.53289
-3.98	-2.54974
-4	-2.56661
-4.02	-2.58351
-4.04	-2.60042
-4.06	-2.61736
-4.08	-2.63431
-4.1	-2.65127
-4.12	-2.66825
-4.14	-2.68523
-4.16	-2.70223
-4.18	-2.71923
-4.2	-2.73624
-4.22	-2.75325
-4.24	-2.77027
